Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Chlamydia,2017,New York,36,15-19,All races/ethnicities,Both sexes,"27,129",2257,"1,201,994"
Chlamydia,2016,New York,36,15-19,All races/ethnicities,Both sexes,"25,578",2098.5,"1,218,845"
Chlamydia,2015,New York,36,15-19,All races/ethnicities,Both sexes,"25,102",2034.6,"1,233,761"
Chlamydia,2014,New York,36,15-19,All races/ethnicities,Both sexes,"24,937",1992.9,"1,251,262"
Chlamydia,2013,New York,36,15-19,All races/ethnicities,Both sexes,"26,178",2048.9,"1,277,646"
Chlamydia,2012,New York,36,15-19,All races/ethnicities,Both sexes,"30,087",2305,"1,305,301"
Chlamydia,2011,New York,36,15-19,All races/ethnicities,Both sexes,"33,195",2492.8,"1,331,613"
Chlamydia,2010,New York,36,15-19,All races/ethnicities,Both sexes,"32,974",2426,"1,359,175"
Chlamydia,2009,New York,36,15-19,All races/ethnicities,Both sexes,"31,160",2270.4,"1,372,467"
Chlamydia,2008,New York,36,15-19,All races/ethnicities,Both sexes,"29,803",2145.8,"1,388,908"
Chlamydia,2007,New York,36,15-19,All races/ethnicities,Both sexes,"25,910",1862.5,"1,391,135"
Chlamydia,2006,New York,36,15-19,All races/ethnicities,Both sexes,"21,924",1585.5,"1,382,779"
Chlamydia,2005,New York,36,15-19,All races/ethnicities,Both sexes,"20,593",1505.5,"1,367,825"
Chlamydia,2004,New York,36,15-19,All races/ethnicities,Both sexes,"19,324",1439.1,"1,342,771"
Chlamydia,2003,New York,36,15-19,All races/ethnicities,Both sexes,"18,546",1402.1,"1,322,746"
Chlamydia,2002,New York,36,15-19,All races/ethnicities,Both sexes,"17,025",1300.1,"1,309,559"
Chlamydia,2001,New York,36,15-19,All races/ethnicities,Both sexes,"16,108",1241.8,"1,297,107"
Chlamydia,2000,New York,36,15-19,All races/ethnicities,Both sexes,"10,739",833.3,"1,288,717"
Gonorrhea,2019,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,530",658.2,"688,195"
Gonorrhea,2018,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,204",612.6,"686,269"
Gonorrhea,2017,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,209",618.6,"680,461"
Gonorrhea,2016,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,632",537.6,"675,646"
Gonorrhea,2015,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,796",574.4,"660,900"
Gonorrhea,2014,North Carolina,37,15-19,All races/ethnicities,Both sexes,"2,916",447.4,"651,798"
Gonorrhea,2013,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,062",470.8,"650,386"
Gonorrhea,2012,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,466",532.7,"650,694"
Gonorrhea,2011,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,632",707.5,"654,679"
Gonorrhea,2010,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,925",593,"661,878"
Gonorrhea,2009,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,912",605.9,"645,684"
Gonorrhea,2008,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,168",649.1,"642,142"
Gonorrhea,2007,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,168",658.6,"632,814"
Gonorrhea,2006,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,252",689.5,"616,656"
Gonorrhea,2005,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,692",614.8,"600,520"
Gonorrhea,2004,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,831",657.1,"583,026"
Gonorrhea,2003,North Carolina,37,15-19,All races/ethnicities,Both sexes,"3,830",671,"570,814"
Gonorrhea,2002,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,071",722.3,"563,581"
Gonorrhea,2001,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,405",797,"552,692"
Gonorrhea,2000,North Carolina,37,15-19,All races/ethnicities,Both sexes,"4,584",847.3,"540,991"
Chlamydia,2019,North Carolina,37,15-19,All races/ethnicities,Both sexes,"19,532",2838.1,"688,195"
Chlamydia,2018,North Carolina,37,15-19,All races/ethnicities,Both sexes,"18,789",2737.8,"686,269"
Chlamydia,2017,North Carolina,37,15-19,All races/ethnicities,Both sexes,"18,121",2663,"680,461"
Chlamydia,2016,North Carolina,37,15-19,All races/ethnicities,Both sexes,"16,066",2377.9,"675,646"
Chlamydia,2015,North Carolina,37,15-19,All races/ethnicities,Both sexes,"17,516",2650.3,"660,900"
Chlamydia,2014,North Carolina,37,15-19,All races/ethnicities,Both sexes,"13,153",2018,"651,798"
Chlamydia,2013,North Carolina,37,15-19,All races/ethnicities,Both sexes,"14,423",2217.6,"650,386"
Chlamydia,2012,North Carolina,37,15-19,All races/ethnicities,Both sexes,"16,259",2498.7,"650,694"
Chlamydia,2011,North Carolina,37,15-19,All races/ethnicities,Both sexes,"18,774",2867.7,"654,679"
Chlamydia,2010,North Carolina,37,15-19,All races/ethnicities,Both sexes,"14,792",2234.9,"661,878"
Chlamydia,2009,North Carolina,37,15-19,All races/ethnicities,Both sexes,"14,786",2290,"645,684"
Chlamydia,2008,North Carolina,37,15-19,All races/ethnicities,Both sexes,"13,306",2072.1,"642,142"
Chlamydia,2007,North Carolina,37,15-19,All races/ethnicities,Both sexes,"10,928",1726.9,"632,814"
Chlamydia,2006,North Carolina,37,15-19,All races/ethnicities,Both sexes,"12,150",1970.3,"616,656"
Chlamydia,2005,North Carolina,37,15-19,All races/ethnicities,Both sexes,"11,516",1917.7,"600,520"
Chlamydia,2004,North Carolina,37,15-19,All races/ethnicities,Both sexes,"10,728",1840.1,"583,026"
Chlamydia,2003,North Carolina,37,15-19,All races/ethnicities,Both sexes,"9,810",1718.6,"570,814"
Chlamydia,2002,North Carolina,37,15-19,All races/ethnicities,Both sexes,"9,313",1652.5,"563,581"
Chlamydia,2001,North Carolina,37,15-19,All races/ethnicities,Both sexes,"8,323",1505.9,"552,692"
Chlamydia,2000,North Carolina,37,15-19,All races/ethnicities,Both sexes,"8,596",1588.9,"540,991"
Gonorrhea,2019,North Dakota,38,15-19,All races/ethnicities,Both sexes,179,379.4,"47,181"
Gonorrhea,2018,North Dakota,38,15-19,All races/ethnicities,Both sexes,188,399.6,"47,044"
Gonorrhea,2017,North Dakota,38,15-19,All races/ethnicities,Both sexes,136,289.1,"47,043"
Gonorrhea,2016,North Dakota,38,15-19,All races/ethnicities,Both sexes,170,357.2,"47,590"
Gonorrhea,2015,North Dakota,38,15-19,All races/ethnicities,Both sexes,92,191,"48,176"
Gonorrhea,2014,North Dakota,38,15-19,All races/ethnicities,Both sexes,131,273.4,"47,918"
Gonorrhea,2013,North Dakota,38,15-19,All races/ethnicities,Both sexes,109,228,"47,799"
Gonorrhea,2012,North Dakota,38,15-19,All races/ethnicities,Both sexes,76,160.8,"47,269"
Gonorrhea,2011,North Dakota,38,15-19,All races/ethnicities,Both sexes,60,126.4,"47,479"
Gonorrhea,2010,North Dakota,38,15-19,All races/ethnicities,Both sexes,45,94.7,"47,528"
Gonorrhea,2009,North Dakota,38,15-19,All races/ethnicities,Both sexes,31,63.7,"48,699"
Gonorrhea,2008,North Dakota,38,15-19,All races/ethnicities,Both sexes,35,71.2,"49,183"
Gonorrhea,2007,North Dakota,38,15-19,All races/ethnicities,Both sexes,17,34,"49,977"
Gonorrhea,2006,North Dakota,38,15-19,All races/ethnicities,Both sexes,29,56.8,"51,033"
Gonorrhea,2005,North Dakota,38,15-19,All races/ethnicities,Both sexes,24,46.3,"51,795"
Gonorrhea,2004,North Dakota,38,15-19,All races/ethnicities,Both sexes,25,47,"53,155"
Gonorrhea,2003,North Dakota,38,15-19,All races/ethnicities,Both sexes,26,48.9,"53,126"
Gonorrhea,2002,North Dakota,38,15-19,All races/ethnicities,Both sexes,28,51.6,"54,233"
Gonorrhea,2001,North Dakota,38,15-19,All races/ethnicities,Both sexes,16,28.9,"55,321"
Gonorrhea,2000,North Dakota,38,15-19,All races/ethnicities,Both sexes,23,42.9,"53,648"
Chlamydia,2019,North Dakota,38,15-19,All races/ethnicities,Both sexes,879,1863,"47,181"
Chlamydia,2018,North Dakota,38,15-19,All races/ethnicities,Both sexes,824,1751.6,"47,044"
Chlamydia,2017,North Dakota,38,15-19,All races/ethnicities,Both sexes,719,1528.4,"47,043"
Chlamydia,2016,North Dakota,38,15-19,All races/ethnicities,Both sexes,784,1647.4,"47,590"
Chlamydia,2015,North Dakota,38,15-19,All races/ethnicities,Both sexes,691,1434.3,"48,176"
Chlamydia,2014,North Dakota,38,15-19,All races/ethnicities,Both sexes,772,1611.1,"47,918"
Chlamydia,2013,North Dakota,38,15-19,All races/ethnicities,Both sexes,743,1554.4,"47,799"
Chlamydia,2012,North Dakota,38,15-19,All races/ethnicities,Both sexes,789,1669.2,"47,269"
Chlamydia,2011,North Dakota,38,15-19,All races/ethnicities,Both sexes,654,1377.5,"47,479"
Chlamydia,2010,North Dakota,38,15-19,All races/ethnicities,Both sexes,625,1315,"47,528"
Chlamydia,2009,North Dakota,38,15-19,All races/ethnicities,Both sexes,515,1057.5,"48,699"
Chlamydia,2008,North Dakota,38,15-19,All races/ethnicities,Both sexes,527,1071.5,"49,183"
Chlamydia,2007,North Dakota,38,15-19,All races/ethnicities,Both sexes,489,978.5,"49,977"
Chlamydia,2006,North Dakota,38,15-19,All races/ethnicities,Both sexes,514,1007.2,"51,033"
Chlamydia,2005,North Dakota,38,15-19,All races/ethnicities,Both sexes,465,897.8,"51,795"
Chlamydia,2004,North Dakota,38,15-19,All races/ethnicities,Both sexes,547,1029.1,"53,155"
Chlamydia,2003,North Dakota,38,15-19,All races/ethnicities,Both sexes,514,967.5,"53,126"
Chlamydia,2002,North Dakota,38,15-19,All races/ethnicities,Both sexes,372,685.9,"54,233"
Chlamydia,2001,North Dakota,38,15-19,All races/ethnicities,Both sexes,397,717.6,"55,321"
Chlamydia,2000,North Dakota,38,15-19,All races/ethnicities,Both sexes,327,609.5,"53,648"
Gonorrhea,2019,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,663",617,"755,766"
Gonorrhea,2018,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,635",609.7,"760,242"
Gonorrhea,2017,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,650",605.9,"767,489"
Gonorrhea,2016,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,325",562.3,"769,199"
Gonorrhea,2015,Ohio,39,15-19,All races/ethnicities,Both sexes,"3,732",483.7,"771,598"
Gonorrhea,2014,Ohio,39,15-19,All races/ethnicities,Both sexes,"3,923",507.4,"773,137"
Gonorrhea,2013,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,237",543.1,"780,222"
Gonorrhea,2012,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,468",566.2,"789,084"
Gonorrhea,2011,Ohio,39,15-19,All races/ethnicities,Both sexes,"4,891",606.9,"805,849"
Gonorrhea,2010,Ohio,39,15-19,All races/ethnicities,Both sexes,"5,137",625.3,"821,572"
Gonorrhea,2009,Ohio,39,15-19,All races/ethnicities,Both sexes,"5,094",627.4,"811,873"
Gonorrhea,2008,Ohio,39,15-19,All races/ethnicities,Both sexes,"5,475",666,"822,120"
Gonorrhea,2007,Ohio,39,15-19,All races/ethnicities,Both sexes,"6,209",752.5,"825,082"
Gonorrhea,2006,Ohio,39,15-19,All races/ethnicities,Both sexes,"5,665",688.9,"822,340"
Gonorrhea,2005,Ohio,39,15-19,All races/ethnicities,Both sexes,"6,156",752,"818,591"
Gonorrhea,2004,Ohio,39,15-19,All races/ethnicities,Both sexes,"5,919",727.9,"813,211"
Gonorrhea,2003,Ohio,39,15-19,All races/ethnicities,Both sexes,"6,597",815.5,"808,942"
Gonorrhea,2002,Ohio,39,15-19,All races/ethnicities,Both sexes,"6,226",770.6,"807,989"
Gonorrhea,2001,Ohio,39,15-19,All races/ethnicities,Both sexes,"6,106",751.7,"812,310"
Gonorrhea,2000,Ohio,39,15-19,All races/ethnicities,Both sexes,"5,674",693.3,"818,436"
Chlamydia,2019,Ohio,39,15-19,All races/ethnicities,Both sexes,"18,929",2504.6,"755,766"
Chlamydia,2018,Ohio,39,15-19,All races/ethnicities,Both sexes,"18,843",2478.6,"760,242"
Chlamydia,2017,Ohio,39,15-19,All races/ethnicities,Both sexes,"18,903",2463,"767,489"
Chlamydia,2016,Ohio,39,15-19,All races/ethnicities,Both sexes,"18,537",2409.9,"769,199"
Chlamydia,2015,Ohio,39,15-19,All races/ethnicities,Both sexes,"17,391",2253.9,"771,598"
Chlamydia,2014,Ohio,39,15-19,All races/ethnicities,Both sexes,"17,112",2213.3,"773,137"
Chlamydia,2013,Ohio,39,15-19,All races/ethnicities,Both sexes,"17,387",2228.5,"780,222"
Chlamydia,2012,Ohio,39,15-19,All races/ethnicities,Both sexes,"18,611",2358.6,"789,084"
Chlamydia,2011,Ohio,39,15-19,All races/ethnicities,Both sexes,"19,731",2448.5,"805,849"
Chlamydia,2010,Ohio,39,15-19,All races/ethnicities,Both sexes,"20,091",2445.4,"821,572"
Chlamydia,2009,Ohio,39,15-19,All races/ethnicities,Both sexes,"19,166",2360.7,"811,873"
Chlamydia,2008,Ohio,39,15-19,All races/ethnicities,Both sexes,"19,235",2339.7,"822,120"
Chlamydia,2007,Ohio,39,15-19,All races/ethnicities,Both sexes,"18,546",2247.8,"825,082"
Chlamydia,2006,Ohio,39,15-19,All races/ethnicities,Both sexes,"15,125",1839.3,"822,340"
Chlamydia,2005,Ohio,39,15-19,All races/ethnicities,Both sexes,"17,046",2082.4,"818,591"
Chlamydia,2004,Ohio,39,15-19,All races/ethnicities,Both sexes,"15,109",1857.9,"813,211"
Chlamydia,2003,Ohio,39,15-19,All races/ethnicities,Both sexes,"16,117",1992.4,"808,942"
Chlamydia,2002,Ohio,39,15-19,All races/ethnicities,Both sexes,"14,606",1807.7,"807,989"
Chlamydia,2001,Ohio,39,15-19,All races/ethnicities,Both sexes,"14,013",1725.1,"812,310"
Chlamydia,2000,Ohio,39,15-19,All races/ethnicities,Both sexes,"12,178",1488,"818,436"
Gonorrhea,2019,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,748",659.8,"264,914"
Gonorrhea,2018,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,534",581.3,"263,911"
Gonorrhea,2017,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,573",597.2,"263,394"
Gonorrhea,2016,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,405",534.4,"262,936"
Gonorrhea,2015,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,304",499.7,"260,969"
Gonorrhea,2014,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,266",491.9,"257,353"
Gonorrhea,2013,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,120",437.5,"255,997"
Gonorrhea,2012,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,097",429.1,"255,650"
Gonorrhea,2011,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,035",399.5,"259,046"
Gonorrhea,2010,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,239",470.2,"263,528"
Gonorrhea,2009,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,384",538.9,"256,819"
Gonorrhea,2008,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,510",586.8,"257,328"
Gonorrhea,2007,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,285",499.1,"257,488"
Gonorrhea,2006,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,364",530.5,"257,119"
Gonorrhea,2005,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,514",591.8,"255,826"
Gonorrhea,2004,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,271",494.9,"256,797"
Gonorrhea,2003,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,441",555.1,"259,589"
Gonorrhea,2002,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,421",538,"264,120"
Gonorrhea,2001,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,472",548.5,"268,383"
Gonorrhea,2000,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"1,363",505.1,"269,841"
Chlamydia,2019,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"6,599",2491,"264,914"
Chlamydia,2018,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"6,343",2403.5,"263,911"
Chlamydia,2017,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"6,120",2323.5,"263,394"
Chlamydia,2016,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"6,084",2313.9,"262,936"
Chlamydia,2015,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"5,887",2255.8,"260,969"
Chlamydia,2014,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"5,887",2287.5,"257,353"
Chlamydia,2013,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"5,401",2109.8,"255,997"
Chlamydia,2012,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"5,277",2064.2,"255,650"
Chlamydia,2011,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,785",1847.2,"259,046"
Chlamydia,2010,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,974",1887.5,"263,528"
Chlamydia,2009,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"5,394",2100.3,"256,819"
Chlamydia,2008,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"5,343",2076.3,"257,328"
Chlamydia,2007,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,452",1729,"257,488"
Chlamydia,2006,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,788",1862.2,"257,119"
Chlamydia,2005,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,903",1916.5,"255,826"
Chlamydia,2004,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"3,955",1540.1,"256,797"
Chlamydia,2003,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,444",1711.9,"259,589"
Chlamydia,2002,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,412",1670.5,"264,120"
Chlamydia,2001,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"4,228",1575.4,"268,383"
Chlamydia,2000,Oklahoma,40,15-19,All races/ethnicities,Both sexes,"3,917",1451.6,"269,841"
Gonorrhea,2019,Oregon,41,15-19,All races/ethnicities,Both sexes,477,193.8,"246,133"
Gonorrhea,2018,Oregon,41,15-19,All races/ethnicities,Both sexes,541,219.7,"246,189"
Gonorrhea,2017,Oregon,41,15-19,All races/ethnicities,Both sexes,499,202.4,"246,566"
Gonorrhea,2016,Oregon,41,15-19,All races/ethnicities,Both sexes,377,152.7,"246,849"
Gonorrhea,2015,Oregon,41,15-19,All races/ethnicities,Both sexes,273,111.6,"244,567"
Gonorrhea,2014,Oregon,41,15-19,All races/ethnicities,Both sexes,212,87,"243,751"
Gonorrhea,2013,Oregon,41,15-19,All races/ethnicities,Both sexes,180,73.9,"243,710"
Gonorrhea,2012,Oregon,41,15-19,All races/ethnicities,Both sexes,189,76.6,"246,750"
Gonorrhea,2011,Oregon,41,15-19,All races/ethnicities,Both sexes,229,91.7,"249,678"
Gonorrhea,2010,Oregon,41,15-19,All races/ethnicities,Both sexes,200,78.9,"253,451"
Gonorrhea,2009,Oregon,41,15-19,All races/ethnicities,Both sexes,247,98.3,"251,357"
Gonorrhea,2008,Oregon,41,15-19,All races/ethnicities,Both sexes,237,93.4,"253,780"
Gonorrhea,2007,Oregon,41,15-19,All races/ethnicities,Both sexes,221,87,"254,000"
Gonorrhea,2006,Oregon,41,15-19,All races/ethnicities,Both sexes,221,88.1,"250,845"
Gonorrhea,2005,Oregon,41,15-19,All races/ethnicities,Both sexes,277,111.5,"248,414"
Gonorrhea,2004,Oregon,41,15-19,All races/ethnicities,Both sexes,193,78.6,"245,673"
Gonorrhea,2003,Oregon,41,15-19,All races/ethnicities,Both sexes,156,63.5,"245,509"
Gonorrhea,2002,Oregon,41,15-19,All races/ethnicities,Both sexes,153,62.2,"245,882"
Gonorrhea,2001,Oregon,41,15-19,All races/ethnicities,Both sexes,275,112,"245,567"
Gonorrhea,2000,Oregon,41,15-19,All races/ethnicities,Both sexes,294,119.8,"245,352"
Chlamydia,2019,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,296",1745.4,"246,133"
Chlamydia,2018,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,590",1864.4,"246,189"
Chlamydia,2017,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,729",1917.9,"246,566"
Chlamydia,2016,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,382",1775.2,"246,849"
Chlamydia,2015,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,080",1668.3,"244,567"
Chlamydia,2014,Oregon,41,15-19,All races/ethnicities,Both sexes,"3,871",1588.1,"243,751"
Chlamydia,2013,Oregon,41,15-19,All races/ethnicities,Both sexes,"3,785",1553.1,"243,710"
Chlamydia,2012,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,099",1661.2,"246,750"
Chlamydia,2011,Oregon,41,15-19,All races/ethnicities,Both sexes,"4,261",1706.6,"249,678"
Chlamydia,2010,Oregon,41,15-19,All races/ethnicities,Both sexes,"3,852",1519.8,"253,451"
Chlamydia,2009,Oregon,41,15-19,All races/ethnicities,Both sexes,"3,770",1499.9,"251,357"
Chlamydia,2008,Oregon,41,15-19,All races/ethnicities,Both sexes,"3,351",1320.4,"253,780"
Chlamydia,2007,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,984",1174.8,"254,000"
Chlamydia,2006,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,798",1115.4,"250,845"
Chlamydia,2005,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,707",1089.7,"248,414"
Chlamydia,2004,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,692",1095.8,"245,673"
Chlamydia,2003,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,484",1011.8,"245,509"
Chlamydia,2002,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,308",938.7,"245,882"
Chlamydia,2001,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,737",1114.6,"245,567"
Chlamydia,2000,Oregon,41,15-19,All races/ethnicities,Both sexes,"2,696",1098.8,"245,352"
Gonorrhea,2019,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"2,655",330.2,"803,978"
Gonorrhea,2018,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"2,514",310.7,"809,211"
Gonorrhea,2017,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"2,608",320.4,"813,953"
Gonorrhea,2016,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"2,725",331.5,"822,126"
Gonorrhea,2015,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"2,696",325.2,"829,120"
Gonorrhea,2014,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"2,929",349.9,"837,198"
Gonorrhea,2013,Pennsylvania,42,15-19,All races/ethnicities,Both sexes,"3,520",413.9,"850,502"
